"new_survey_id","latitude","longitude","survey_date","bodysize_cwm_total","PLD_cwm_total","total_biomass","sp_richness","shannon","simpson","inv_simpson","sst_raw_mean","sst_raw_var","sst_raw_cv","sst_predicted_var","sst_unpredicted_var","sst_unbounded_seasonality","sst_bounded_seasonality","sst_env_col","sst_colwell_c","sst_colwell_m","sst_colwell_p","chla_raw_mean","chla_raw_var","chla_raw_cv","chla_predicted_var","chla_unpredicted_var","chla_unbounded_seasonality","chla_bounded_seasonality","chla_env_col","chla_colwell_c","chla_colwell_m","chla_colwell_p"
"S239",-16.53,150.27,2021-08-11,17.41,28.43,15910.4,67,3.33,0.92,12.66,300.087508896797,2.37516405557526,0.00513569102608083,1.95326405828271,0.273155240580583,7.15074715070855,0.877311860923931,1.85808181055338,0.0251663557859694,0.521737381995428,0.546903737781398,7.12790303130148e+36,2.02581229171851e+73,0.631448328645436,3.16498508465067e+71,1.95902740249271e+73,0.0161559000176489,0.0158990367692283,0.18287421740423,0.0859500243686546,0.240835204393628,0.326785228762283
"S240",-16.53,150.28,2021-08-11,21.2,31.43,21673.8,71,3.53,0.95,21.41,300.087508896797,2.37516405557526,0.00513569102608083,1.95326405828271,0.273155240580583,7.15074715070855,0.877311860923931,1.85808181055338,0.0251663557859694,0.521737381995428,0.546903737781398,7.8395984184514e+36,1.66998849476752e+73,0.521270230091569,2.5684524413203e+71,1.60753512978139e+73,0.0159775820368515,0.0157263135716237,0.148167604496648,0.036997318532733,0.229278414624753,0.266275733157486
"S241",-23.21,113.76,2021-08-12,14.66,18.43,40753,68,1.75,0.62,2.6,297.541404325212,3.1532513405837,0.00596804220966903,2.31329290623778,0.686667557504061,3.36886879386915,0.771107797651579,2.07687182794298,0.0689685231208911,0.453707020604698,0.52267554372559,6.42618397967591e+36,2.2774392034088e+73,0.742626155290333,7.02804970466281e+70,2.16538823944013e+73,0.00324563031083976,0.00323513027396307,0.187311495957687,0.0258510860065954,0.211518164519101,0.237369250525696
"S242",-23.2,113.76,2021-08-12,23.48,29.05,221768.9,105,3.24,0.93,13.54,297.573553243909,3.16617127023386,0.00597961015951361,2.32088915232658,0.690400327733315,3.36165708371895,0.770729339605177,2.08582711978769,0.0651948109300099,0.458057846947203,0.523252657877213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S243",-23.18,113.76,2021-08-12,14.16,21.87,6493.5,61,2.17,0.72,3.52,297.573553243909,3.16617127023386,0.00597961015951361,2.32088915232658,0.690400327733315,3.36165708371895,0.770729339605177,2.08582711978769,0.0651948109300099,0.458057846947203,0.523252657877213,8.08543727822027e+36,1.52353105636988e+73,0.482749845298224,1.02233284232625e+71,1.46114008655636e+73,0.00699681605981872,0.00694820077703512,0.0823625882471485,0.0961418770597912,0.24873345009676,0.344875327156551
"S244",-23.09,113.74,2021-08-12,30.6,32.1,33841.1,81,4.01,0.97,35.18,297.660172460991,3.24478877090624,0.00605163165797816,2.37305551703903,0.710943644609005,3.3378953944291,0.769473463725234,2.03499611243958,0.0603621565929805,0.445975871869838,0.506338028462819,3.73195090085141e+36,2.32835395338876e+73,1.29297039081733,3.46505906768847e+71,2.25878035301249e+73,0.0153403984724198,0.0151086261272569,0.236478886653878,0.110905837054039,0.2120019713401,0.322907808394138
"S245",-16.53,150.27,2021-08-12,19.5,32.62,40686.8,82,3.41,0.93,14.78,300.087621133315,2.37473461874275,0.00513522481023267,1.95319570914636,0.273127865135263,7.15121361996174,0.877318881994324,1.85820756417722,0.0216985610847197,0.520665820846568,0.542364381931288,7.12986070859654e+36,2.02497265345366e+73,0.631144113295268,3.14306977905116e+71,1.95804298499035e+73,0.0160520979526231,0.0157984989007636,0.180254812630756,0.0650422472316572,0.252107487320029,0.317149734551687
"S246",-16.52,150.28,2021-08-12,21.09,33.55,32969.1,80,3.77,0.97,28.58,300.087621133315,2.37473461874275,0.00513522481023267,1.95319570914636,0.273127865135263,7.15121361996174,0.877318881994324,1.85820756417722,0.0216985610847197,0.520665820846568,0.542364381931288,7.84175156275748e+36,1.66875837668506e+73,0.520935135445519,2.55247583620355e+71,1.60598405287338e+73,0.015893531642713,0.0156448792591611,0.152243486509555,0.0362975550853497,0.229978178072136,0.266275733157486
"S247",-30.11,153.2,2021-08-13,26.91,52.15,9510.2,28,1.96,0.73,3.65,-32768,0,0,5.9520593806078e-23,8.50546864365438e-21,0.00699792054967884,0.00694928997058799,1.48528293562831,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S248",-16.3,149.96,2021-08-13,19.2,29.76,14908.5,68,3.36,0.93,14.03,300.092836025185,2.29489743121004,0.0050480774806094,1.9048819503245,0.250583839408925,7.6017749381513,0.88374492390347,1.83579688724668,0.019467275870071,0.525594808561828,0.545062084431899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S249",-16.29,149.96,2021-08-13,26.26,33.32,44738.9,77,3.8,0.97,28.97,300.092836025185,2.29489743121004,0.0050480774806094,1.9048819503245,0.250583839408925,7.6017749381513,0.88374492390347,1.83579688724668,0.019467275870071,0.525594808561828,0.545062084431899,7.28793071703297e+36,1.95463475229727e+73,0.606636549365773,2.40988395761256e+71,1.90450504886861e+73,0.0126535971067347,0.0124954842829646,0.163149912810144,0.047474368886523,0.243527638309715,0.291002007196238
"S250",-10.44,144.45,2021-08-17,18.38,30.72,24647.2,98,3.82,0.95,20.86,300.397966055297,2.36103301965796,0.00511509898761152,1.94332701092851,0.257440404381241,7.54864806711014,0.883022439086319,1.59670406582963,0.0542190334479792,0.509299047904945,0.563518081352924,8.2692897029703e+36,1.40610005699709e+73,0.453460962834527,6.33994761897564e+70,1.37972710203663e+73,0.00459507362696374,0.00457405550514378,0.159916460255549,0.0795320879371566,0.20301531507541,0.282547403012567
"S251",-10.43,144.45,2021-08-17,16.4,29.73,24519.1,92,3.74,0.96,24.08,300.397966055297,2.36103301965796,0.00511509898761152,1.94332701092851,0.257440404381241,7.54864806711014,0.883022439086319,1.59670406582963,0.0542190334479792,0.509299047904945,0.563518081352924,8.2692897029703e+36,1.40610005699709e+73,0.453460962834527,6.33994761897564e+70,1.37972710203663e+73,0.00459507362696374,0.00457405550514378,0.159916460255549,0.0795320879371566,0.20301531507541,0.282547403012567
"S252",-10.45,144.43,2021-08-18,17.58,30.21,30937.2,107,3.63,0.91,11.74,300.398228852998,2.36001408561854,0.00511399065137962,1.94251668659023,0.257447637742749,7.54528844631026,0.882976448801821,1.5963860301611,0.0555427123483397,0.517531231031622,0.573073943379962,7.975368e+36,1.59059994746331e+73,0.500068789984504,3.34712335665793e+70,1.56371102098356e+73,0.00214049994643679,0.00213592799268286,0.179861612532099,0.112566562793706,0.216277657797534,0.32884422059124
"S253",-10.45,144.45,2021-08-18,19.65,36.88,22025.1,87,3.63,0.95,20.07,300.398228852998,2.36001408561854,0.00511399065137962,1.94251668659023,0.257447637742749,7.54528844631026,0.882976448801821,1.5963860301611,0.0555427123483397,0.517531231031622,0.573073943379962,8.26882204951857e+36,1.40640744490518e+73,0.453536174585233,6.34160503785121e+70,1.38006488585151e+73,0.00459514991133071,0.00457413109324317,0.18200130946277,0.0776467507614633,0.203082223711917,0.28072897447338
"S254",-10.44,144.43,2021-08-18,14.89,29.02,26208.7,103,3.86,0.96,23.46,300.398228852998,2.36001408561854,0.00511399065137962,1.94251668659023,0.257447637742749,7.54528844631026,0.882976448801821,1.5963860301611,0.0555427123483397,0.517531231031622,0.573073943379962,7.975368e+36,1.59059994746331e+73,0.500068789984504,3.34712335665793e+70,1.56371102098356e+73,0.00214049994643679,0.00213592799268286,0.179861612532099,0.112566562793706,0.216277657797534,0.32884422059124
"S255",-10.44,144.45,2021-08-18,14.3,24.95,23848.8,90,3.15,0.89,8.89,300.398228852998,2.36001408561854,0.00511399065137962,1.94251668659023,0.257447637742749,7.54528844631026,0.882976448801821,1.5963860301611,0.0555427123483397,0.517531231031622,0.573073943379962,8.26882204951857e+36,1.40640744490518e+73,0.453536174585233,6.34160503785121e+70,1.38006488585151e+73,0.00459514991133071,0.00457413109324317,0.18200130946277,0.0776467507614633,0.203082223711917,0.28072897447338
"S256",-10.38,144.53,2021-08-19,23.66,34.75,66810.5,99,3.94,0.97,33.3,300.407185874624,2.35531414862846,0.00510874356282441,1.94632005876919,0.250991932244193,7.75451243140196,0.885773193214844,1.58303386480345,0.0590268775996513,0.519125282636697,0.578152160236348,8.02145570720969e+36,1.56281253179518e+73,0.492833536039677,5.10268920614407e+70,1.53050414839032e+73,0.00333399240473195,0.00332291383524367,0.138096428703307,0.0856692390589636,0.193878845387492,0.279548084446455
"S257",-10.37,144.53,2021-08-19,14.16,28.04,17750.1,108,3.91,0.97,32.42,300.407185874624,2.35531414862846,0.00510874356282441,1.94632005876919,0.250991932244193,7.75451243140196,0.885773193214844,1.58303386480345,0.0590268775996513,0.519125282636697,0.578152160236348,8.06260544578976e+36,1.53764315307388e+73,0.486353865334065,4.27389958952187e+70,1.50878289307402e+73,0.00283268030751206,0.0028246788952305,0.121103505476538,0.145468151561391,0.188496604360039,0.33396475592143
"S258",-10.04,144.69,2021-08-20,11.75,27.66,46780.6,119,3.1,0.91,10.55,300.557977005201,2.30126504656858,0.005047252846504,1.89470256616094,0.253073331584245,7.48677292190392,0.882169582101219,1.64236894760646,0.0544296379683576,0.537855993290485,0.592285631258842,8.14989091659785e+36,1.4831334465404e+73,0.472539718834708,5.46995373935912e+70,1.45710871919841e+73,0.00375397776932409,0.00373993812474515,0.136687461797532,0.0347573392147384,0.204973691364807,0.239731030579545
"S259",-9.99,144.68,2021-08-20,16.72,30.83,122415.9,85,2.81,0.88,8.49,300.571209964413,2.28957170097407,0.00503419164670628,1.88280006495628,0.254239531190488,7.40561491810496,0.881031904299341,1.64016182970898,0.056240028332962,0.534342166546533,0.590582194879495,8.30630296449215e+36,1.38164126700019e+73,0.447496744915201,7.30672946172215e+70,1.35582226891743e+73,0.00538914991236742,0.00536026265335881,0.147798092038526,0.0580879525838548,0.178643759429579,0.236731712013434
"S260",-9.97,144.69,2021-08-20,11.71,25.91,74020.2,129,3.16,0.92,11.93,300.571209964413,2.28957170097407,0.00503419164670628,1.88280006495628,0.254239531190488,7.40561491810496,0.881031904299341,1.64016182970898,0.056240028332962,0.534342166546533,0.590582194879495,8.30630296449215e+36,1.38164126700019e+73,0.447496744915201,7.30672946172215e+70,1.35582226891743e+73,0.00538914991236742,0.00536026265335881,0.147798092038526,0.0580879525838548,0.178643759429579,0.236731712013434
"S261",-10.29,143.71,2021-08-21,21.12,25.04,90687.2,111,3.83,0.96,25.99,300.41907199562,2.37780278041214,0.00513287177281248,1.99759637223433,0.219033135386988,9.12006472767228,0.901186402764243,1.5865053342706,0.0571495206091071,0.521811773710129,0.578961294319236,7.76511428689427e+36,1.71197687042246e+73,0.532845244756556,8.55783593404816e+70,1.69029361924825e+73,0.0050629286158308,0.00503742449520394,0.192569407315281,0.160334032952227,0.177664555270069,0.337998588222295
"S262",-10.29,143.72,2021-08-21,20.62,25.61,57059.7,93,3.38,0.93,15.13,300.41907199562,2.37780278041214,0.00513287177281248,1.99759637223433,0.219033135386988,9.12006472767228,0.901186402764243,1.5865053342706,0.0571495206091071,0.521811773710129,0.578961294319236,7.76511428689427e+36,1.71197687042246e+73,0.532845244756556,8.55783593404816e+70,1.69029361924825e+73,0.0050629286158308,0.00503742449520394,0.192569407315281,0.160334032952227,0.177664555270069,0.337998588222295
"S263",-30.06,153.2,2021-09-01,22.51,44.76,5593,23,1.63,0.73,3.68,294.990895154667,4.51705875488615,0.00720475567967095,3.66425409755199,0.539026716469414,6.79790812884488,0.871760479416147,1.97402310521547,0.0301776916380881,0.555226322560216,0.585404014198304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S264",-11.65,136.91,2021-09-02,16.91,22.39,28393.1,28,1.84,0.74,3.84,301.36823432795,3.34569395164712,0.00606939820592649,2.74158700583066,0.370187108080997,7.40594944011611,0.881036638737362,1.7878448105342,0.0907846672408028,0.458122792762809,0.548907460003612,7.33921122928177e+36,1.9307450060793e+73,0.598705258775947,9.17200826230343e+71,1.80614298593539e+73,0.050782293172394,0.0483280823271948,0.230231050594265,0.124855158346441,0.25689047104306,0.381745629389501
"S265",-11.63,136.93,2021-09-02,21.66,24.05,53492.8,33,2.1,0.78,4.58,301.36823432795,3.34569395164712,0.00606939820592649,2.74158700583066,0.370187108080997,7.40594944011611,0.881036638737362,1.7878448105342,0.0907846672408028,0.458122792762809,0.548907460003612,7.12165112154696e+36,2.02849244506963e+73,0.632420592634592,1.00150912636547e+72,1.89857101799004e+73,0.0527506802155726,0.0501074767339697,0.171647403958092,0.109876695502885,0.261266988327662,0.371143683830547
"S266",-11.66,136.83,2021-09-03,20.15,22.44,32904.2,40,2.26,0.82,5.48,301.339340268273,3.40201580231285,0.00612085836508986,2.79351451399727,0.366977489007213,7.61222308636583,0.883885961850766,1.79491356695032,0.106522506342544,0.453589096620138,0.560111602962682,7.4899922602929e+36,1.85744541644862e+73,0.57540901429556,6.11955647499966e+71,1.7681659726958e+73,0.0346096269778882,0.0334518702275983,0.227202814616083,0.0711562521997692,0.274990625942838,0.346146878142607
"S267",-11.94,135.6,2021-09-04,20.68,31.52,7905.3,26,2.53,0.86,7.41,301.64522857925,4.60450463694861,0.0071136910104438,3.85015906620338,0.423457230665828,9.09220291302982,0.90091360542217,1.97665659375885,0.049874818482694,0.485908232230923,0.535783050713617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S268",-11.44,134.14,2021-09-05,14.47,23.67,33621.9,34,1.24,0.46,1.84,301.600273747605,3.59133579579748,0.00628342268674418,2.9534811587539,0.378728384576221,7.79841511498724,0.886343166703217,1.7504328608308,0.0736793893545894,0.483474190732242,0.557153580086832,5.29467857616809e+36,2.47569860021327e+73,0.939743401615068,4.10552353161999e+72,2.00023299062674e+73,0.205252265653992,0.170298178649445,0.250998787659203,0.0289016724550827,0.397696113949027,0.42659778640411
"S269",-11.43,134.13,2021-09-05,14.1,23.68,22256.4,25,0.95,0.36,1.56,301.600273747605,3.59133579579748,0.00628342268674418,2.9534811587539,0.378728384576221,7.79841511498724,0.886343166703217,1.7504328608308,0.0736793893545894,0.483474190732242,0.557153580086832,5.29467857616809e+36,2.47569860021327e+73,0.939743401615068,4.10552353161999e+72,2.00023299062674e+73,0.205252265653992,0.170298178649445,0.250998787659203,0.0289016724550827,0.397696113949027,0.42659778640411
"S270",-11.3,133.8,2021-09-05,30.25,27.61,37322,25,1.6,0.66,2.98,301.590933479332,3.44297686660336,0.00615245960349164,2.80293651566367,0.385662267331218,7.26785260860488,0.879049609694392,1.72878927913482,0.0734363529736241,0.484194377440025,0.55763073041365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S271",-10.91,133.02,2021-09-06,16.88,23.19,32913.7,59,2.7,0.86,7.37,301.601847796332,2.85129825503142,0.00559870166621242,2.23536064832166,0.392260835287767,5.69865876791337,0.850716384481322,1.74030320777241,0.0587998491636276,0.449086496406418,0.507886345570045,6.42650124723451e+36,2.27735202050184e+73,0.742575279142781,2.07819533442322e+72,2.00402724899081e+73,0.103700951944129,0.0939574725938795,0.238573762545251,0.0708812325031264,0.284096629580889,0.354977862084015
"S272",-10.9,133.03,2021-09-06,22.14,24.84,29466.9,52,2.22,0.75,3.96,301.625526964139,2.76378907738062,0.00551168455957188,2.15365821243108,0.393162131579707,5.47778648919668,0.845626279645408,1.746838192365,0.0661109811787399,0.448062964998253,0.514173946176993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S273",-12.49,130.79,2021-09-29,34.44,31.23,6699.4,18,2.3,0.85,6.67,302.238751710923,4.22667034715274,0.00680219443343786,3.50677451357308,0.367388812162381,9.54513147238443,0.905169508543464,2.17958937406845,0.11651645564802,0.539385393147852,0.655901848795872,9.86932367659338e+36,9.86084902683055e+71,0.100616628885855,4.92677363017104e+69,9.67373137418174e+71,0.00509294029325656,0.00506713368394627,0.0870942442727139,0.747457290070943,0.0903311200407291,0.837788410111672
"S274",-12.48,130.79,2021-09-29,42.04,30.34,7815.3,16,1.81,0.69,3.25,302.238751710923,4.22667034715274,0.00680219443343786,3.50677451357308,0.367388812162381,9.54513147238443,0.905169508543464,2.17958937406845,0.11651645564802,0.539385393147852,0.655901848795872,9.86932367659338e+36,9.86084902683055e+71,0.100616628885855,4.92677363017104e+69,9.67373137418174e+71,0.00509294029325656,0.00506713368394627,0.0870942442727139,0.747457290070943,0.0903311200407291,0.837788410111672
"S275",-12.42,130.81,2021-09-30,27.9,34.24,6355.1,23,2.87,0.92,12.52,302.232715576239,4.27323150643037,0.00683969502751908,3.50640587442789,0.421387189535396,8.32110221075754,0.892716550318921,2.15390268771503,0.120096516779374,0.511116445826349,0.631212962605723,6.54715099944321e+36,2.24109761415459e+73,0.723066147620445,3.36204197277113e+72,1.82536525869349e+73,0.184184614928934,0.155537078093171,0.187466174407954,0.0688073144948799,0.3960129434562,0.46482025795108
"S276",-12.41,130.79,2021-09-30,26.77,33.98,4717.9,14,2.48,0.9,10.26,302.253117985218,4.25170246061018,0.00682198315292696,3.47104088878694,0.436812939929133,7.94628677747063,0.888221781296091,2.13780622775041,0.117319233517891,0.510553050375272,0.627872283893162,6.54715099944321e+36,2.24109761415459e+73,0.723066147620445,3.36204197277113e+72,1.82536525869349e+73,0.184184614928934,0.155537078093171,0.187466174407954,0.0688073144948799,0.3960129434562,0.46482025795108
"S277",-12.41,130.81,2021-09-30,23.86,28.16,20307.6,36,2.51,0.83,5.95,302.232715576239,4.27323150643037,0.00683969502751908,3.50640587442789,0.421387189535396,8.32110221075754,0.892716550318921,2.15390268771503,0.120096516779374,0.511116445826349,0.631212962605723,6.54715099944321e+36,2.24109761415459e+73,0.723066147620445,3.36204197277113e+72,1.82536525869349e+73,0.184184614928934,0.155537078093171,0.187466174407954,0.0688073144948799,0.3960129434562,0.46482025795108
"S278",-11.22,129.66,2021-10-01,24.65,32.84,3821.6,22,2.81,0.92,12.3,302.174385436627,1.53367780539574,0.00409835353276655,1.0841839649283,0.320389063417901,3.38396059266897,0.771895759813115,1.73889866853593,0.068573217465403,0.378194291050162,0.446767508515565,4.87772263157895e+36,2.48417809545283e+73,1.02181968084634,5.5448042494232e+72,1.85883435862142e+73,0.298294693322509,0.229758848169619,0.225123200728341,0.0246849352816091,0.44267926824941,0.467364203531019
"S279",-11.14,129.91,2021-10-02,11.34,20.26,4747.5,26,1.47,0.58,2.38,302.223941965508,1.71069551908453,0.00432770344364027,1.22334190409516,0.337965269649324,3.61972668187035,0.783536977647531,1.7665972855526,0.065452473401331,0.412124560387713,0.477577033789044,4.89296602228412e+36,2.48448098636388e+73,1.01869843457761,5.27876327592083e+72,1.88478601082432e+73,0.280072286487956,0.218794117679378,0.273393470920399,0.034696455170057,0.416746333684948,0.451442788855005
"S280",-11.13,129.91,2021-10-02,19.47,24.14,13062.7,48,3.05,0.91,10.67,302.223941965508,1.71069551908453,0.00432770344364027,1.22334190409516,0.337965269649324,3.61972668187035,0.783536977647531,1.7665972855526,0.065452473401331,0.412124560387713,0.477577033789044,4.89296602228412e+36,2.48448098636388e+73,1.01869843457761,5.27876327592083e+72,1.88478601082432e+73,0.280072286487956,0.218794117679378,0.273393470920399,0.034696455170057,0.416746333684948,0.451442788855005
"S281",-10.91,130.1,2021-10-02,12.88,20.51,6782.8,39,1.5,0.61,2.59,302.134081576786,1.77480428359532,0.00440935957774819,1.27379865470187,0.352023789193559,3.61850162916541,0.783479561058268,1.75916670044767,0.0681711351563609,0.438867428816998,0.507038563973359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S282",-9.89,129.55,2021-10-03,12.55,29.96,21624.5,60,2.29,0.78,4.61,301.948070079387,2.02768677274361,0.00471593896753797,1.49479286972011,0.37184534457534,4.019931650421,0.800794100470246,1.78364222471155,0.0684347478984757,0.431760846528143,0.500195594426619,6.54151283087211e+36,2.24285742666568e+73,0.723973443868969,1.92228591614004e+72,2.00624836364084e+73,0.0958149524743571,0.0874371646946469,0.184648416365873,0.047567731545045,0.343176404212868,0.390744135757914
"S283",-9.88,129.42,2021-10-03,14.35,31.1,21199.7,73,2.62,0.83,5.78,301.964675609088,2.01170184572748,0.00469705521924166,1.48796165311163,0.363138782440257,4.09750135502651,0.803825456757569,1.77820034659314,0.069292517257129,0.42739624058599,0.496688757843119,6.54706825578155e+36,2.24112400049897e+73,0.723079542607655,2.04460780317169e+72,1.99319388937614e+73,0.102579473781732,0.0930359001060445,0.156767981619395,0.0499517071166498,0.342942876341264,0.392894583457913
"S284",-10.13,129.54,2021-10-04,13.26,26.43,29377.7,90,2.65,0.82,5.54,301.998976183958,2.00111214976123,0.00468414406538507,1.46370190966203,0.372996548103163,3.9241701219637,0.796920095116207,1.80183520951491,0.0587520910509423,0.425306310130968,0.48405840118191,8.24269877094972e+36,1.43110620530592e+73,0.458951193478946,6.25143546377964e+71,1.3071982296393e+73,0.0478231634807569,0.0456404908266137,0.155046171648278,0.252778263690786,0.747221736309214,1
"S285",-9.88,129.29,2021-10-04,15.94,27.66,27134.9,94,2.73,0.86,7.14,301.978310977279,2.0028230774178,0.00468646676781924,1.48020752482346,0.361685151997401,4.09253052454334,0.803633970345289,1.81662329174135,0.0662355670198841,0.421768173558544,0.488003740578428,6.457202909699e+36,2.26840646054424e+73,0.73759167101653,1.90671716557073e+72,2.02272027151377e+73,0.0942649951366618,0.0861445770043015,0.130792287334639,0.0560830234179126,0.322768414672658,0.378851438090571
"S286",-10.84,129.22,2021-10-05,19.2,20.54,22866.3,28,1.34,0.47,1.89,302.050547495209,1.56119011637721,0.00413664516437853,1.10348934179278,0.331217951795639,3.33161091000777,0.76913900607056,1.75143987734017,0.0758548985503429,0.380707047155668,0.456561945706011,5.41122159743518e+36,2.4671163222711e+73,0.917908716570062,3.81365868513638e+72,2.02204470208032e+73,0.18860407394618,0.158676953983518,0.202302464162976,0.035817563466659,0.37876852533039,0.414586088797049
"S287",-10.7,126.33,2021-10-07,10.19,22.46,36185.5,89,1.68,0.53,2.11,302.381338625787,1.8394600093428,0.00448528650936655,1.30594801997218,0.388201564255227,3.36409777863124,0.770857563069166,1.8294258089022,0.052642112733997,0.461054683116178,0.513696795850175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S288",-10.7,126.34,2021-10-07,9.32,21.33,46114.3,91,1.12,0.34,1.52,302.381338625787,1.8394600093428,0.00448528650936655,1.30594801997218,0.388201564255227,3.36409777863124,0.770857563069166,1.8294258089022,0.052642112733997,0.461054683116178,0.513696795850175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S289",-11.72,125.02,2021-10-08,12.87,25.58,46529.9,93,2.52,0.82,5.67,302.36393375308,1.96898301532537,0.00464078018428504,1.37632810542459,0.431489590346939,3.18971334700787,0.761320186567379,1.84465140931957,0.0351112936490733,0.411117353860215,0.446228647509289,5.79682858258929e+36,2.41933302290685e+73,0.848510788585985,2.97561149238595e+72,2.03340356284804e+73,0.146336494474232,0.127655793198269,0.233900873259904,0.0403745098098677,0.398953238800329,0.439327748610196
"S290",-11.66,125.11,2021-10-08,11.44,24.06,25282.4,89,2.11,0.75,4.07,302.374212975636,1.9773504551766,0.00465047242018818,1.37785373614169,0.437979873115428,3.14592934680029,0.758799555816895,1.84280737524919,0.0397297351642721,0.407908618113639,0.447638353277912,5.88305779854911e+36,2.40457787764718e+73,0.83352054397191,2.81730509464909e+72,2.03344863465556e+73,0.138548131810878,0.12168842751559,0.225071250488464,0.0389652265544576,0.337073975805179,0.376039202359637
"S291",-11.73,123.99,2021-10-09,12.34,24.29,48359.1,73,1.69,0.55,2.2,302.235677525322,1.92567159039563,0.00459140266690761,1.37174576698945,0.405684800547754,3.38130924584141,0.771757722660374,1.79813580307543,0.0448759793369863,0.426575128349374,0.471451107686361,5.78731699692995e+36,2.42086969999673e+73,0.850175207618415,2.51428538614929e+72,2.09985610052493e+73,0.119736080273346,0.106932412362846,0.228575206333613,0.039061414336616,0.35672426061288,0.395785674949496
"S292",-11.98,123.34,2021-10-10,14.08,26.5,18684.5,68,2.46,0.82,5.5,302.133397207774,1.86856712504149,0.00452434399632496,1.3374874954086,0.386943399652238,3.45654557387633,0.775610956193994,1.79076082520173,0.0400078998165807,0.417009451004418,0.457017350820999,5.65255876884422e+36,2.44069385427327e+73,0.874000271320923,2.5706313739975e+72,2.09893537393885e+73,0.122473107362685,0.109110059349611,0.212417538856323,0.0482691496536873,0.345114715071556,0.393383864725243
"S293",-11.98,123.36,2021-10-10,12.72,22.79,15988.5,87,3.2,0.91,10.78,302.140071174377,1.89129950205221,0.00455168110027913,1.35491090823739,0.390171960915717,3.47259937658633,0.776416370928522,1.79691957355997,0.0399544084317314,0.420276048362043,0.460230456793774,5.57184768844221e+36,2.45048535855563e+73,0.888437374279721,2.76443943136694e+72,2.07561695611277e+73,0.133186396614537,0.117532646890608,0.104751691129763,0.0419971741611386,0.351853673775236,0.393850847936375
"S294",-11.97,123.38,2021-10-10,8.26,23.78,36222.2,125,1.82,0.78,4.47,302.140071174377,1.89129950205221,0.00455168110027913,1.35491090823739,0.390171960915717,3.47259937658633,0.776416370928522,1.79691957355997,0.0399544084317314,0.420276048362043,0.460230456793774,5.6261189321608e+36,2.44381581257214e+73,0.878669044891868,2.60302132451066e+72,2.10321174177062e+73,0.123764111468837,0.110133532656661,0.103886444805115,0.0289188037224918,0.340679665668066,0.369598469390558
"S295",-11.97,123.39,2021-10-10,17.47,28.1,40540,84,3.35,0.91,11.67,302.140071174377,1.89129950205221,0.00455168110027913,1.35491090823739,0.390171960915717,3.47259937658633,0.776416370928522,1.79691957355997,0.0399544084317314,0.420276048362043,0.460230456793774,5.6261189321608e+36,2.44381581257214e+73,0.878669044891868,2.60302132451066e+72,2.10321174177062e+73,0.123764111468837,0.110133532656661,0.103886444805115,0.0289188037224918,0.340679665668066,0.369598469390558
"S296",-12.24,122.99,2021-10-11,13.28,26.2,33404.7,133,3.6,0.94,15.88,302.085458527238,1.91451986773463,0.00458036532887558,1.38278585908678,0.383036228394566,3.61006546269134,0.783083340552782,1.79605011191983,0.054262879623669,0.433402321966545,0.487665201590214,6.84008628036861e+36,2.14094548488703e+73,0.676458603281667,1.58701819568415e+72,1.89522452014607e+73,0.0837377407697235,0.0772675321893365,0.166583021538597,0.0377803095647801,0.29662934809108,0.33440965765586
"S297",-12.22,123,2021-10-11,14.03,29.11,28281.8,109,3.37,0.94,15.73,302.085458527238,1.91451986773463,0.00458036532887558,1.38278585908678,0.383036228394566,3.61006546269134,0.783083340552782,1.79605011191983,0.054262879623669,0.433402321966545,0.487665201590214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S298",-12.22,123.01,2021-10-11,15.6,28.12,69121.2,97,3.45,0.94,16.16,302.071456337257,1.92528046338603,0.00459343222190908,1.39320739332408,0.382764406003327,3.63985619214544,0.784476078872262,1.80828617657505,0.0563563867154806,0.425836903582818,0.482193290298299,5.45091124825468e+36,2.46357250546427e+73,0.910570472994671,3.05864281921966e+72,2.07917589571228e+73,0.147108420481752,0.128242821563432,0.251219626931144,0.0476761036467697,0.323059991260877,0.370736094907647
"S299",-12.24,122.98,2021-10-12,14.19,27.4,19990.5,118,3.4,0.92,12.02,302.08590747331,1.91374236493044,0.00457942836602404,1.3825809314059,0.382480310876511,3.61477674037,0.783304793219569,1.79624646127185,0.054262879623669,0.433402321966545,0.487665201590214,6.83921222346369e+36,2.14127002538895e+73,0.67659633117567,1.58812235520792e+72,1.89559461240205e+73,0.0837796406899198,0.0773032058773376,0.160671444520483,0.038268751938254,0.296140905717606,0.33440965765586
